n,input,val
5742, 0.320417, 0.949112
5743, 0.090796, 0.995882
5744, 0.150441, 0.988701
5745, 0.151030, 0.988621
5746, 0.305552, 0.953677
5747, 0.297536, 0.956054
5748, 0.127468, 0.991885
5749, 0.909374, 0.614223
5750, 0.677560, 0.779096
5751, 0.494673, 0.880111
5752, 0.745065, 0.735051
5753, 0.296730, 0.956305
5754, 0.427172, 0.910146
5755, 0.456858, 0.897441
5756, 0.889294, 0.629941
5757, 0.485349, 0.884504
5758, 0.921224, 0.604833
5759, 0.366059, 0.933738
5760, 0.324502, 0.947803
5761, 0.235846, 0.972309
5762, 0.187850, 0.982405
5763, 0.510420, 0.872533
5764, 0.136693, 0.990675
5765, 0.778445, 0.712018
5766, 0.005150, 0.999984
5767, 0.569415, 0.842201
5768, 0.145975, 0.989361
5769, 0.640471, 0.801816
5770, 0.367588, 0.933193
5771, 0.610535, 0.819353
5772, 0.676305, 0.779898
5773, 0.458365, 0.896765
5774, 0.813026, 0.687325
5775, 0.017092, 0.999851
5776, 0.504062, 0.875641
5777, 0.629023, 0.808618
5778, 0.591313, 0.830222
5779, 0.594718, 0.828312
5780, 0.417736, 0.914003
5781, 0.982196, 0.555201
5782, 0.883349, 0.634575
5783, 0.048846, 0.998807
5784, 0.496507, 0.879241
5785, 0.711294, 0.757507
5786, 0.186012, 0.982745
5787, 0.452385, 0.899396
5788, 0.671967, 0.782603
5789, 0.432560, 0.907885
5790, 0.437642, 0.905750
5791, 0.640735, 0.801671
5792, 0.091422, 0.995821
5793, 0.180096, 0.983823
5794, 0.773460, 0.715481
5795, 0.342827, 0.941810
5796, 0.639522, 0.802362
5797, 0.873603, 0.642080
5798, 0.528425, 0.863595
5799, 0.709031, 0.758981
5800, 0.226298, 0.974503
5801, 0.192651, 0.981496
5802, 0.252727, 0.968236
5803, 0.702344, 0.763334
5804, 0.205657, 0.978923
5805, 0.595431, 0.827904
5806, 0.712308, 0.756870
5807, 0.036867, 0.999318
5808, 0.063224, 0.998003
5809, 0.912507, 0.611761
5810, 0.292990, 0.957385
5811, 0.128564, 0.991746
5812, 0.875239, 0.640818
5813, 0.562202, 0.846093
5814, 0.573730, 0.839891
5815, 0.010996, 0.999937
5816, 0.698017, 0.766127
5817, 0.306168, 0.953494
5818, 0.618899, 0.814532
5819, 0.935397, 0.593498
5820, 0.900127, 0.621514
5821, 0.862615, 0.650464
5822, 0.020550, 0.999788
5823, 0.759582, 0.725133
5824, 0.482114, 0.886008
5825, 0.806138, 0.692271
5826, 0.284572, 0.959781
5827, 0.562192, 0.846093
5828, 0.149975, 0.988774
5829, 0.821038, 0.681459
5830, 0.961527, 0.572291
5831, 0.321746, 0.948690
5832, 0.389075, 0.925260
5833, 0.306330, 0.953441
5834, 0.600130, 0.825256
5835, 0.205323, 0.978997
5836, 0.189071, 0.982178
5837, 0.053440, 0.998571
5838, 0.342135, 0.942032
5839, 0.812565, 0.687634
5840, 0.925455, 0.601477
5841, 0.002503, 0.999994
5842, 0.537134, 0.859163
5843, 0.428382, 0.909640
5844, 0.188752, 0.982235
5845, 0.557821, 0.848394
5846, 0.404664, 0.919244
5847, 0.813715, 0.686790
5848, 0.834854, 0.671303
5849, 0.467166, 0.892843
5850, 0.369818, 0.932400
5851, 0.625053, 0.810938
5852, 0.618491, 0.814744
5853, 0.818089, 0.683599
5854, 0.650721, 0.795647
5855, 0.262496, 0.965748
5856, 0.506703, 0.874345
5857, 0.943307, 0.587108
5858, 0.607217, 0.821236
5859, 0.519587, 0.868025
5860, 0.404043, 0.919484
5861, 0.737727, 0.739997
5862, 0.967298, 0.567525
5863, 0.193926, 0.981256
5864, 0.001173, 0.999997
5865, 0.861992, 0.650927
5866, 0.657053, 0.791787
5867, 0.512108, 0.871696
5868, 0.440267, 0.904634
5869, 0.297837, 0.955980
5870, 0.921453, 0.604640
5871, 0.715050, 0.755072
5872, 0.395746, 0.922713
5873, 0.530695, 0.862455
5874, 0.569206, 0.842333
5875, 0.101974, 0.994805
5876, 0.102802, 0.994720
5877, 0.343905, 0.941438
5878, 0.159127, 0.987367
5879, 0.318934, 0.949573
5880, 0.082783, 0.996573
5881, 0.054855, 0.998500
5882, 0.376112, 0.930106
5883, 0.437494, 0.905827
5884, 0.244932, 0.970159
5885, 0.403222, 0.919798
5886, 0.716032, 0.754433
5887, 0.916700, 0.608426
5888, 0.757887, 0.726310
5889, 0.822308, 0.680518
5890, 0.622102, 0.812649
5891, 0.640902, 0.801560
5892, 0.390241, 0.924817
5893, 0.312184, 0.951657
5894, 0.241314, 0.971024
5895, 0.913822, 0.610696
5896, 0.758344, 0.725973
5897, 0.971498, 0.564053
5898, 0.791375, 0.702854
5899, 0.870859, 0.644184
5900, 0.847309, 0.662024
5901, 0.384693, 0.926918
5902, 0.943401, 0.587056
5903, 0.930885, 0.597127
5904, 0.171009, 0.985409
5905, 0.514993, 0.870290
5906, 0.731607, 0.744085
5907, 0.286624, 0.959200
5908, 0.144625, 0.989561
5909, 0.347554, 0.940216
5910, 0.798256, 0.697977
5911, 0.751729, 0.730521
5912, 0.014305, 0.999899
5913, 0.167119, 0.986067
5914, 0.736395, 0.740900
5915, 0.312388, 0.951597
5916, 0.177053, 0.984365
5917, 0.014915, 0.999884
5918, 0.623992, 0.811545
5919, 0.107914, 0.994178
5920, 0.190525, 0.981900
5921, 0.996368, 0.543372
5922, 0.880481, 0.636788
5923, 0.697259, 0.766596
5924, 0.578057, 0.837528
5925, 0.090400, 0.995913
5926, 0.631362, 0.807216
5927, 0.483462, 0.885386
5928, 0.124222, 0.992290
5929, 0.926692, 0.600496
5930, 0.552776, 0.851064
5931, 0.061630, 0.998105
5932, 0.380127, 0.928622
5933, 0.170298, 0.985535
5934, 0.908058, 0.615277
5935, 0.142994, 0.989788
5936, 0.155767, 0.987893
5937, 0.522284, 0.866688
5938, 0.423139, 0.911809
5939, 0.273791, 0.962761
5940, 0.126354, 0.992025
5941, 0.218998, 0.976118
5942, 0.272674, 0.963057
5943, 0.553394, 0.850743
5944, 0.579943, 0.836493
5945, 0.589918, 0.831000
5946, 0.887024, 0.631740
5947, 0.313886, 0.951148
5948, 0.550399, 0.852314
5949, 0.860161, 0.652318
5950, 0.807905, 0.690995
5951, 0.614696, 0.816965
5952, 0.913197, 0.611228
5953, 0.579156, 0.836928
5954, 0.586004, 0.833166
5955, 0.019753, 0.999802
5956, 0.570362, 0.841704
5957, 0.720166, 0.751704
5958, 0.491430, 0.881669
5959, 0.016775, 0.999858
5960, 0.060626, 0.998164
5961, 0.655703, 0.792607
5962, 0.375556, 0.930312
5963, 0.314782, 0.950867
5964, 0.326858, 0.947062
5965, 0.774038, 0.715096
5966, 0.693438, 0.769061
5967, 0.235853, 0.972309
5968, 0.215034, 0.976972
5969, 0.182051, 0.983469
5970, 0.416996, 0.914302
5971, 0.234976, 0.972523
5972, 0.225235, 0.974733
5973, 0.700918, 0.764238
5974, 0.669113, 0.784386
5975, 0.303652, 0.954246
5976, 0.238390, 0.971721
5977, 0.059167, 0.998251
5978, 0.653211, 0.794128
5979, 0.061865, 0.998085
5980, 0.854918, 0.656284
5981, 0.169694, 0.985640
5982, 0.164196, 0.986548
5983, 0.348969, 0.939713
5984, 0.480355, 0.886830
5985, 0.210958, 0.977822
5986, 0.559457, 0.847557
5987, 0.327204, 0.946945
5988, 0.587020, 0.832594
5989, 0.719351, 0.752225
5990, 0.441983, 0.903905
5991, 0.774434, 0.714801
5992, 0.699352, 0.765261
5993, 0.996415, 0.543323
5994, 0.132734, 0.991199
5995, 0.737303, 0.740283
5996, 0.163852, 0.986601
5997, 0.375229, 0.930421
5998, 0.042650, 0.999092
5999, 0.677535, 0.779134
6000, 0.723069, 0.749765
6001, 0.367641, 0.933170
6002, 0.201544, 0.979761
6003, 0.396158, 0.922549
6004, 0.841108, 0.666627
6005, 0.651403, 0.795240
6006, 0.148308, 0.989021
6007, 0.000568, 0.999997
6008, 0.849587, 0.660280
6009, 0.267181, 0.964522
6010, 0.715460, 0.754790
6011, 0.906797, 0.616291
6012, 0.700239, 0.764673
6013, 0.296912, 0.956248
6014, 0.526780, 0.864426
6015, 0.721877, 0.750575
6016, 0.101324, 0.994867
6017, 0.412634, 0.916069
6018, 0.525430, 0.865100
6019, 0.130515, 0.991494
6020, 0.958476, 0.574788
6021, 0.550436, 0.852282
6022, 0.964212, 0.570086
6023, 0.799560, 0.697016
6024, 0.720897, 0.751221
6025, 0.782050, 0.709488
6026, 0.100692, 0.994932
6027, 0.745301, 0.734885
6028, 0.423132, 0.911809
6029, 0.078894, 0.996887
6030, 0.588563, 0.831748
6031, 0.182127, 0.983459
6032, 0.069433, 0.997593
6033, 0.484964, 0.884679
6034, 0.045201, 0.998978
6035, 0.178123, 0.984182
6036, 0.576941, 0.838126
6037, 0.767512, 0.719648
6038, 0.760998, 0.724126
6039, 0.875401, 0.640676
6040, 0.435032, 0.906857
6041, 0.107692, 0.994203
6042, 0.756648, 0.727148
6043, 0.368950, 0.932707
6044, 0.354313, 0.937888
6045, 0.420467, 0.912909
6046, 0.102714, 0.994725
6047, 0.120320, 0.992766
6048, 0.860230, 0.652272
6049, 0.984943, 0.552917
6050, 0.472065, 0.890635
6051, 0.722178, 0.750375
6052, 0.329554, 0.946194
6053, 0.750459, 0.731357
6054, 0.261755, 0.965937
6055, 0.182101, 0.983459
6056, 0.070756, 0.997497
6057, 0.169416, 0.985682
6058, 0.993199, 0.546031
6059, 0.983370, 0.554237
6060, 0.630143, 0.807935
6061, 0.989721, 0.548944
6062, 0.530633, 0.862488
6063, 0.957167, 0.575838
6064, 0.336501, 0.943923
6065, 0.181501, 0.983571
6066, 0.273887, 0.962727
6067, 0.739918, 0.738515
6068, 0.584607, 0.833944
6069, 0.398234, 0.921748
6070, 0.609748, 0.819807
6071, 0.558290, 0.848167
6072, 0.149829, 0.988793
6073, 0.963996, 0.570236
6074, 0.029655, 0.999559
6075, 0.220105, 0.975864
6076, 0.763977, 0.722101
6077, 0.848162, 0.661384
6078, 0.861735, 0.651112
6079, 0.555675, 0.849553
6080, 0.468603, 0.892211
6081, 0.858849, 0.653286
6082, 0.997130, 0.542706
6083, 0.554384, 0.850229
6084, 0.545192, 0.855013
6085, 0.582279, 0.835220
6086, 0.579275, 0.836862
6087, 0.493370, 0.880746
6088, 0.259201, 0.966597
6089, 0.825872, 0.677921
6090, 0.573308, 0.840120
6091, 0.943957, 0.586564
6092, 0.843541, 0.664807
6093, 0.787804, 0.705409
6094, 0.521915, 0.866867
6095, 0.291964, 0.957683
6096, 0.165323, 0.986360
6097, 0.411489, 0.916531
6098, 0.786600, 0.706271
6099, 0.032604, 0.999466
6100, 0.164659, 0.986471
6101, 0.427401, 0.910045
6102, 0.955118, 0.577533
6103, 0.799348, 0.697189
6104, 0.801259, 0.695788
6105, 0.905313, 0.617441
6106, 0.310074, 0.952313
6107, 0.193360, 0.981368
6108, 0.599954, 0.825359
6109, 0.949132, 0.582404
6110, 0.690632, 0.770845
6111, 0.872372, 0.643015
6112, 0.250179, 0.968870
6113, 0.300488, 0.955192
6114, 0.465783, 0.893471
6115, 0.354092, 0.937951
6116, 0.211328, 0.977746
6117, 0.139901, 0.990228
6118, 0.673121, 0.781880
6119, 0.195920, 0.980868
6120, 0.855674, 0.655687
6121, 0.526654, 0.864487
6122, 0.951189, 0.580716
6123, 0.982256, 0.555151
6124, 0.537809, 0.858820
6125, 0.003990, 0.999991
6126, 0.517662, 0.868992
6127, 0.443811, 0.903123
6128, 0.379458, 0.928873
6129, 0.166251, 0.986210
6130, 0.121769, 0.992591
6131, 0.890383, 0.629136
6132, 0.905280, 0.617441
6133, 0.548950, 0.853077
6134, 0.745630, 0.734679
6135, 0.088420, 0.996094
6136, 0.988857, 0.549661
6137, 0.467010, 0.892923
6138, 0.173118, 0.985056
6139, 0.664018, 0.787518
6140, 0.452803, 0.899238
6141, 0.520567, 0.867537
6142, 0.691786, 0.770111
6143, 0.980191, 0.556879
6144, 0.985143, 0.552761
6145, 0.622510, 0.812401
6146, 0.467503, 0.892704
6147, 0.618372, 0.814815
6148, 0.695620, 0.767654
6149, 0.057365, 0.998356
6150, 0.385186, 0.926734
6151, 0.847569, 0.661791
6152, 0.904141, 0.618353
6153, 0.399711, 0.921179
6154, 0.025588, 0.999669
6155, 0.654606, 0.793274
6156, 0.528451, 0.863595
6157, 0.847012, 0.662207
6158, 0.280251, 0.960990
6159, 0.730274, 0.744981
6160, 0.239143, 0.971532
6161, 0.301649, 0.954846
6162, 0.424185, 0.911384
6163, 0.856108, 0.655365
6164, 0.792107, 0.702333
6165, 0.348684, 0.939825
6166, 0.681780, 0.776451
6167, 0.405415, 0.918933
6168, 0.431237, 0.908443
6169, 0.250888, 0.968687
6170, 0.258488, 0.966768
6171, 0.751990, 0.730315
6172, 0.640315, 0.801891
6173, 0.924526, 0.602208
6174, 0.323540, 0.948113
6175, 0.400297, 0.920942
6176, 0.918775, 0.606774
6177, 0.551563, 0.851707
6178, 0.471762, 0.890772
6179, 0.178221, 0.984161
6180, 0.854197, 0.656839
6181, 0.937534, 0.591778
6182, 0.276898, 0.961915
6183, 0.682087, 0.776258
6184, 0.851026, 0.659226
6185, 0.490768, 0.881957
6186, 0.626215, 0.810264
6187, 0.290769, 0.958019
6188, 0.348493, 0.939884
6189, 0.838863, 0.668311
6190, 0.928546, 0.598986
6191, 0.436926, 0.906059
6192, 0.250889, 0.968687
6193, 0.767711, 0.719521
6194, 0.449376, 0.900728
6195, 0.358105, 0.936568
6196, 0.617092, 0.815555
6197, 0.448515, 0.901098
6198, 0.305243, 0.953772
6199, 0.971799, 0.563803
6200, 0.285118, 0.959630
6201, 0.892254, 0.627662
6202, 0.661536, 0.789057
6203, 0.153563, 0.988234
6204, 0.170840, 0.985443
6205, 0.609705, 0.819807
6206, 0.148452, 0.989004
6207, 0.991206, 0.547667
6208, 0.667238, 0.785522
6209, 0.149731, 0.988811
6210, 0.744145, 0.735671
6211, 0.314009, 0.951095
6212, 0.042082, 0.999116
6213, 0.333878, 0.944783
6214, 0.036169, 0.999346
6215, 0.662724, 0.788308
6216, 0.192545, 0.981519
6217, 0.506888, 0.874255
6218, 0.763955, 0.722101
6219, 0.442905, 0.903516
6220, 0.944022, 0.586516
6221, 0.669147, 0.784349
6222, 0.363160, 0.934781
6223, 0.601049, 0.824739
6224, 0.260338, 0.966298
6225, 0.168495, 0.985833
6226, 0.279442, 0.961207
6227, 0.525160, 0.865252
6228, 0.661070, 0.789320
6229, 0.560932, 0.846743
6230, 0.735269, 0.741635
6231, 0.262523, 0.965733
6232, 0.252263, 0.968343
6233, 0.001070, 0.999997
6234, 0.813692, 0.686834
6235, 0.617790, 0.815167
6236, 0.240992, 0.971096
6237, 0.662299, 0.788571
6238, 0.773806, 0.715267
6239, 0.047059, 0.998890
6240, 0.930925, 0.597075
6241, 0.685780, 0.773944
6242, 0.496696, 0.879155
6243, 0.450605, 0.900196
6244, 0.986455, 0.551645
6245, 0.585182, 0.833609
6246, 0.875972, 0.640252
6247, 0.368424, 0.932903
6248, 0.413507, 0.915725
6249, 0.532328, 0.861619
6250, 0.995432, 0.544141
6251, 0.336458, 0.943923
6252, 0.765463, 0.721045
6253, 0.583471, 0.834551
6254, 0.592446, 0.829574
6255, 0.933013, 0.595411
6256, 0.108943, 0.994063
6257, 0.953354, 0.578926
6258, 0.711428, 0.757429
6259, 0.346434, 0.940592
6260, 0.021147, 0.999776
6261, 0.643275, 0.800138
6262, 0.555106, 0.849844
6263, 0.676309, 0.779898
6264, 0.010258, 0.999946
6265, 0.495014, 0.879968
6266, 0.189720, 0.982060
6267, 0.340194, 0.942686
6268, 0.230202, 0.973619
6269, 0.809411, 0.689937
6270, 0.137163, 0.990608
6271, 0.036730, 0.999326
6272, 0.853569, 0.657297
6273, 0.100128, 0.994989
6274, 0.908418, 0.614991
6275, 0.755162, 0.728154
6276, 0.873371, 0.642267
6277, 0.019877, 0.999800
6278, 0.399082, 0.921416
6279, 0.086246, 0.996278
6280, 0.904900, 0.617779
6281, 0.196053, 0.980845
6282, 0.258042, 0.966892
6283, 0.680618, 0.777180
6284, 0.290289, 0.958158
6285, 0.275215, 0.962366
6286, 0.927410, 0.599913
6287, 0.088205, 0.996107
6288, 0.437754, 0.905699
6289, 0.663752, 0.787671
6290, 0.316487, 0.950336
6291, 0.053008, 0.998594
6292, 0.100560, 0.994947
6293, 0.433155, 0.907655
6294, 0.982184, 0.555201
6295, 0.150910, 0.988628
6296, 0.993302, 0.545930
6297, 0.302826, 0.954501
6298, 0.903993, 0.618498
6299, 0.653913, 0.793722
6300, 0.488532, 0.883021
6301, 0.827752, 0.676532
6302, 0.608045, 0.820749
6303, 0.078491, 0.996916
6304, 0.543015, 0.856152
6305, 0.705475, 0.761321
6306, 0.063940, 0.997956
6307, 0.005482, 0.999984
6308, 0.520061, 0.867783
6309, 0.013499, 0.999908
6310, 0.409371, 0.917359
6311, 0.247178, 0.969609
6312, 0.412769, 0.916019
6313, 0.205801, 0.978898
6314, 0.631188, 0.807324
6315, 0.178427, 0.984127
6316, 0.721832, 0.750615
6317, 0.654321, 0.793459
6318, 0.707070, 0.760250
6319, 0.203555, 0.979354
6320, 0.274377, 0.962595
6321, 0.532873, 0.861341
6322, 0.955117, 0.577533
6323, 0.517669, 0.868963
6324, 0.675101, 0.780628
6325, 0.488187, 0.883194
6326, 0.836616, 0.669989
6327, 0.648605, 0.796938
6328, 0.789417, 0.704243
6329, 0.726867, 0.747258
6330, 0.732560, 0.743472
6331, 0.255795, 0.967463
6332, 0.298181, 0.955875
6333, 0.589662, 0.831136
6334, 0.445234, 0.902521
6335, 0.821116, 0.681416
6336, 0.697312, 0.766558
6337, 0.513114, 0.871216
6338, 0.020482, 0.999788
6339, 0.891768, 0.628041
6340, 0.776410, 0.713434
6341, 0.099580, 0.995048
6342, 0.905907, 0.616962
6343, 0.856219, 0.655319
6344, 0.186185, 0.982709
6345, 0.349159, 0.939654
6346, 0.329066, 0.946336
6347, 0.809018, 0.690200
6348, 0.067858, 0.997700
6349, 0.021048, 0.999778
6350, 0.659187, 0.790480
6351, 0.063880, 0.997960
6352, 0.841827, 0.666082
6353, 0.358288, 0.936505
6354, 0.070934, 0.997485
6355, 0.139481, 0.990287
6356, 0.596702, 0.827180
6357, 0.444973, 0.902626
6358, 0.953456, 0.578876
6359, 0.825903, 0.677877
6360, 0.410697, 0.916852
6361, 0.814362, 0.686348
6362, 0.322418, 0.948462
6363, 0.812415, 0.687769
6364, 0.223077, 0.975222
6365, 0.007806, 0.999969
6366, 0.967530, 0.567321
6367, 0.728467, 0.746202
6368, 0.457507, 0.897144
6369, 0.072950, 0.997339
6370, 0.125349, 0.992156
6371, 0.459525, 0.896252
6372, 0.320698, 0.949017
6373, 0.801077, 0.695920
6374, 0.001972, 0.999996
6375, 0.831255, 0.673965
6376, 0.357294, 0.936847
6377, 0.997635, 0.542295
6378, 0.829955, 0.674913
6379, 0.436911, 0.906059
6380, 0.011555, 0.999933
6381, 0.076917, 0.997038
6382, 0.194622, 0.981117
6383, 0.464436, 0.894076
6384, 0.580817, 0.836026
6385, 0.941014, 0.588972
6386, 0.372516, 0.931425
6387, 0.099589, 0.995048
6388, 0.591255, 0.830255
6389, 0.554099, 0.850357
6390, 0.565004, 0.844594
6391, 0.340050, 0.942747
6392, 0.433497, 0.907500
6393, 0.897342, 0.623711
6394, 0.323988, 0.947978
6395, 0.148394, 0.989012
6396, 0.644940, 0.799144
6397, 0.919169, 0.606486
6398, 0.364142, 0.934435
6399, 0.840806, 0.666854
6400, 0.536258, 0.859630
6401, 0.963328, 0.570787
6402, 0.368311, 0.932926
6403, 0.696277, 0.767223
6404, 0.786177, 0.706574
6405, 0.066218, 0.997807
6406, 0.766970, 0.720030
6407, 0.178939, 0.984030
6408, 0.201686, 0.979723
6409, 0.835270, 0.670984
6410, 0.396564, 0.922383
6411, 0.535700, 0.859913
6412, 0.946551, 0.584482
6413, 0.859390, 0.652916
6414, 0.876936, 0.639503
6415, 0.287241, 0.959024
6416, 0.679694, 0.777755
6417, 0.507306, 0.874049
6418, 0.549963, 0.852535
6419, 0.044646, 0.999002
6420, 0.754239, 0.728778
6421, 0.639670, 0.802290
6422, 0.810302, 0.689271
6423, 0.133660, 0.991076
6424, 0.495641, 0.879675
6425, 0.021864, 0.999759
6426, 0.907417, 0.615760
6427, 0.326801, 0.947081
6428, 0.618192, 0.814919
6429, 0.478275, 0.887787
6430, 0.389280, 0.925189
6431, 0.912220, 0.612001
6432, 0.349114, 0.939673
6433, 0.064813, 0.997897
6434, 0.965325, 0.569134
6435, 0.309686, 0.952424
6436, 0.676527, 0.779745
6437, 0.159479, 0.987308
6438, 0.995052, 0.544448
6439, 0.699457, 0.765182
6440, 0.792567, 0.702028
6441, 0.968892, 0.566219
6442, 0.341624, 0.942217
6443, 0.795893, 0.699633
6444, 0.256579, 0.967265
6445, 0.091105, 0.995855
6446, 0.002233, 0.999994
6447, 0.509902, 0.872802
6448, 0.458994, 0.896494
6449, 0.402619, 0.920036
6450, 0.459947, 0.896087
6451, 0.174170, 0.984866
6452, 0.244177, 0.970333
6453, 0.473744, 0.889853
6454, 0.909837, 0.613884
6455, 0.677409, 0.779211
6456, 0.878005, 0.638705
6457, 0.297598, 0.956037
6458, 0.597924, 0.826493
6459, 0.788878, 0.704632
6460, 0.260062, 0.966376
6461, 0.908875, 0.614608
6462, 0.253852, 0.967943
6463, 0.399732, 0.921154
6464, 0.303060, 0.954429
6465, 0.500106, 0.877521
6466, 0.532154, 0.861711
6467, 0.539600, 0.857913
6468, 0.799747, 0.696879
6469, 0.575159, 0.839092
6470, 0.660146, 0.789919
6471, 0.425726, 0.910730
6472, 0.177427, 0.984300
6473, 0.762624, 0.723028
6474, 0.242489, 0.970746
6475, 0.119088, 0.992914
6476, 0.379390, 0.928894
6477, 0.588795, 0.831613
6478, 0.667560, 0.785335
6479, 0.816852, 0.684525
6480, 0.760332, 0.724587
6481, 0.970193, 0.565162
6482, 0.750106, 0.731605
6483, 0.378038, 0.929388
6484, 0.320488, 0.949074
6485, 0.147791, 0.989100
6486, 0.674325, 0.781120
6487, 0.539448, 0.858008
6488, 0.888045, 0.630935
6489, 0.259474, 0.966520
6490, 0.590043, 0.830901
6491, 0.327725, 0.946767
6492, 0.726227, 0.747703
6493, 0.492613, 0.881094
6494, 0.845545, 0.663303
6495, 0.105849, 0.994402
6496, 0.574638, 0.839390
6497, 0.620324, 0.813681
6498, 0.118571, 0.992979
6499, 0.391448, 0.924356
6500, 0.971484, 0.564053
6501, 0.007863, 0.999969
6502, 0.322946, 0.948307
6503, 0.266253, 0.964761
6504, 0.571162, 0.841277
6505, 0.674856, 0.780779
6506, 0.908149, 0.615182
6507, 0.983081, 0.554443
6508, 0.403486, 0.919700
6509, 0.281317, 0.960687
6510, 0.899602, 0.621896
6511, 0.684087, 0.774986
6512, 0.042053, 0.999116
6513, 0.899765, 0.621800
6514, 0.180788, 0.983703
6515, 0.490284, 0.882186
6516, 0.268710, 0.964116
6517, 0.365112, 0.934085
6518, 0.897285, 0.623758
6519, 0.788840, 0.704676
6520, 0.503083, 0.876112
6521, 0.143556, 0.989712
6522, 0.675188, 0.780589
6523, 0.028001, 0.999610
6524, 0.406316, 0.918571
6525, 0.452502, 0.899344
6526, 0.976907, 0.559611
6527, 0.352442, 0.938522
6528, 0.637704, 0.803454
6529, 0.665936, 0.786351
6530, 0.035933, 0.999353
6531, 0.973363, 0.562544
6532, 0.510320, 0.872592
6533, 0.630952, 0.807469
6534, 0.011266, 0.999935
6535, 0.334546, 0.944566
6536, 0.174813, 0.984761
6537, 0.061386, 0.998118
6538, 0.251647, 0.968508
6539, 0.394945, 0.923023
6540, 0.905249, 0.617489
